,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,TEAM_ABBREVIATION,WL,PTDIFF
685,2017-12-04T00:00:00,5,0021700343,1610612738,Boston,21-4,34.0,28.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.551,0.789,0.455,25.0,45.0,14.0,240:00,0.615,0.244,0.161,0.242,0.506,0.308,0.105,0.075,BOS,w,11.0
14,2017-10-18T00:00:00,6,0021700008,1610612740,New Orleans,0-1,34.0,18.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.38,0.828,0.28,15.0,51.0,17.0,240:00,0.424,0.36700000000000005,0.192,0.348,0.473,0.304,0.11800000000000001,0.3,NOP,l,-12.0
15,2017-10-18T00:00:00,6,0021700008,1610612763,Memphis,1-0,27.0,27.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.424,0.5710000000000001,0.31,19.0,45.0,11.0,240:00,0.473,0.304,0.11800000000000001,0.3,0.424,0.36700000000000005,0.192,0.348,MEM,w,12.0
16,2017-10-18T00:00:00,7,0021700009,1610612737,Atlanta,1-0,27.0,31.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.511,0.8,0.5,20.0,50.0,13.0,240:00,0.5589999999999999,0.16,0.131,0.304,0.541,0.244,0.156,0.2,ATL,w,6.0
17,2017-10-18T00:00:00,7,0021700009,1610612742,Dallas,0-1,24.0,23.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.442,0.857,0.37799999999999995,27.0,41.0,15.0,240:00,0.541,0.244,0.156,0.2,0.5589999999999999,0.16,0.131,0.304,DAL,l,-6.0
456,2017-11-18T00:00:00,2,0021700229,1610612762,Utah,7-10,29.0,34.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.48,0.9440000000000001,0.41200000000000003,31.0,54.0,10.0,240:00,0.551,0.184,0.107,0.28600000000000003,0.43200000000000005,0.284,0.166,0.21600000000000003,UTA,w,40.0
457,2017-11-18T00:00:00,2,0021700229,1610612753,Orlando,8-8,26.0,22.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.38299999999999995,0.652,0.276,13.0,46.0,16.0,240:00,0.43200000000000005,0.284,0.166,0.21600000000000003,0.551,0.184,0.107,0.28600000000000003,ORL,l,-40.0
6,2017-10-18T00:00:00,2,0021700004,1610612751,Brooklyn,0-1,30.0,33.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.479,0.9059999999999999,0.4,22.0,43.0,20.0,240:00,0.5429999999999999,0.34,0.171,0.25,0.564,0.314,0.121,0.304,BKN,l,-9.0
7,2017-10-18T00:00:00,2,0021700004,1610612754,Indiana,1-0,29.0,36.0,41.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.52,0.7809999999999999,0.265,29.0,47.0,14.0,240:00,0.564,0.314,0.121,0.304,0.5429999999999999,0.34,0.171,0.25,IND,w,9.0
8,2017-10-18T00:00:00,3,0021700005,1610612748,Miami,0-1,37.0,18.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.436,0.765,0.267,27.0,44.0,13.0,240:00,0.475,0.168,0.11800000000000001,0.22,0.522,0.322,0.141,0.25,MIA,l,-7.0
9,2017-10-18T00:00:00,3,0021700005,1610612753,Orlando,1-0,32.0,26.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.478,0.759,0.381,22.0,50.0,14.0,240:00,0.522,0.322,0.141,0.25,0.475,0.168,0.11800000000000001,0.22,ORL,w,7.0
10,2017-10-18T00:00:00,4,0021700006,1610612755,Philadelphia,0-1,23.0,36.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.462,0.737,0.429,25.0,48.0,17.0,240:00,0.5429999999999999,0.204,0.158,0.23399999999999999,0.46399999999999997,0.392,0.09300000000000001,0.302,PHI,l,-5.0
11,2017-10-18T00:00:00,4,0021700006,1610612764,Washington,1-0,32.0,24.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.433,0.789,0.273,21.0,52.0,9.0,240:00,0.46399999999999997,0.392,0.09300000000000001,0.302,0.5429999999999999,0.204,0.158,0.23399999999999999,WAS,w,5.0
12,2017-10-18T00:00:00,5,0021700007,1610612749,Milwaukee,1-0,24.0,34.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.5,0.833,0.33299999999999996,19.0,45.0,15.0,240:00,0.546,0.395,0.153,0.158,0.489,0.231,0.14400000000000002,0.22,MIL,w,8.0
13,2017-10-18T00:00:00,5,0021700007,1610612738,Boston,0-2,26.0,27.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.429,0.524,0.39299999999999996,23.0,43.0,12.0,240:00,0.489,0.231,0.14400000000000002,0.22,0.546,0.395,0.153,0.158,BOS,l,-8.0
0,2017-10-17T00:00:00,1,0021700001,1610612738,Boston,0-1,19.0,19.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.409,0.76,0.25,24.0,46.0,10.0,240:00,0.455,0.284,0.11800000000000001,0.18,0.488,0.301,0.16699999999999998,0.196,BOS,l,-3.0
1,2017-10-17T00:00:00,1,0021700001,1610612739,Cleveland,1-0,29.0,25.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.45799999999999996,0.84,0.22699999999999998,19.0,50.0,17.0,240:00,0.488,0.301,0.16699999999999998,0.196,0.455,0.284,0.11800000000000001,0.18,CLE,w,3.0
2,2017-10-17T00:00:00,2,0021700002,1610612745,Houston,1-0,34.0,28.0,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.485,0.684,0.366,28.0,43.0,12.0,240:00,0.562,0.196,0.12,0.222,0.638,0.263,0.17,0.154,HOU,w,1.0
3,2017-10-17T00:00:00,2,0021700002,1610612744,Golden State,0-1,35.0,36.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.5379999999999999,0.905,0.5329999999999999,34.0,41.0,17.0,240:00,0.638,0.263,0.17,0.154,0.562,0.196,0.12,0.222,GSW,l,-1.0
4,2017-10-18T00:00:00,1,0021700003,1610612766,Charlotte,0-1,27.0,18.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.397,0.7929999999999999,0.3,16.0,47.0,17.0,240:00,0.45899999999999996,0.397,0.17,0.073,0.474,0.125,0.08900000000000001,0.17,CHA,l,-12.0
5,2017-10-18T00:00:00,1,0021700003,1610612765,Detroit,1-0,29.0,27.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.42700000000000005,0.917,0.34600000000000003,24.0,47.0,8.0,240:00,0.474,0.125,0.08900000000000001,0.17,0.45899999999999996,0.397,0.17,0.073,DET,w,12.0
1194,2018-01-08T00:00:00,8,0021700598,1610612737,Atlanta,10-30,25.0,22.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.396,0.7240000000000001,0.27,20.0,56.0,14.0,240:00,0.44799999999999995,0.302,0.135,0.365,0.5,0.4,0.165,0.275,ATL,l,-1.0
1195,2018-01-08T00:00:00,8,0021700598,1610612746,LA,18-21,32.0,26.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.447,0.6759999999999999,0.5,16.0,47.0,16.0,240:00,0.5,0.4,0.165,0.275,0.44799999999999995,0.302,0.135,0.365,LAC,w,1.0
1918,2018-03-06T00:00:00,5,0021700961,1610612743,Denver,35-29,25.0,37.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.413,0.769,0.306,23.0,49.0,14.0,240:00,0.473,0.28300000000000003,0.132,0.20800000000000002,0.561,0.256,0.149,0.191,DEN,l,-11.0
1919,2018-03-06T00:00:00,5,0021700961,1610612742,Dallas,20-45,29.0,29.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.478,0.7390000000000001,0.556,24.0,51.0,15.0,240:00,0.561,0.256,0.149,0.191,0.473,0.28300000000000003,0.132,0.20800000000000002,DAL,w,11.0
1196,2018-01-09T00:00:00,1,0021700599,1610612748,Miami,23-17,22.0,29.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.402,0.8,0.182,18.0,64.0,13.0,240:00,0.423,0.10300000000000001,0.147,0.4,0.428,0.16699999999999998,0.053,0.13699999999999998,MIA,w,1.0
1197,2018-01-09T00:00:00,1,0021700599,1610612761,Toronto,28-11,21.0,20.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.389,0.8,0.33299999999999996,15.0,37.0,5.0,240:00,0.428,0.16699999999999998,0.053,0.13699999999999998,0.423,0.10300000000000001,0.147,0.4,TOR,l,-1.0
2294,2018-04-01T00:00:00,6,0021701148,1610612765,Detroit,37-40,33.0,29.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.452,0.7809999999999999,0.368,17.0,53.0,9.0,240:00,0.494,0.381,0.111,0.22699999999999998,0.494,0.172,0.12,0.122,DET,w,12.0
2295,2018-04-01T00:00:00,6,0021701148,1610612751,Brooklyn,25-52,28.0,20.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.425,0.667,0.27899999999999997,23.0,40.0,12.0,240:00,0.494,0.172,0.12,0.122,0.494,0.381,0.111,0.22699999999999998,BKN,l,-12.0
2296,2018-04-01T00:00:00,7,0021701149,1610612742,Dallas,23-54,25.0,22.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.405,0.909,0.35100000000000003,15.0,38.0,15.0,240:00,0.48700000000000004,0.139,0.158,0.091,0.47600000000000003,0.271,0.114,0.22699999999999998,DAL,l,-11.0
2297,2018-04-01T00:00:00,7,0021701149,1610612739,Cleveland,47-30,18.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.41200000000000003,0.7390000000000001,0.423,21.0,50.0,11.0,240:00,0.47600000000000003,0.271,0.114,0.22699999999999998,0.48700000000000004,0.139,0.158,0.091,CLE,w,11.0
2290,2018-04-01T00:00:00,4,0021701146,1610612754,Indiana,46-31,22.0,28.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.488,0.762,0.39299999999999996,23.0,40.0,10.0,240:00,0.552,0.244,0.121,0.385,0.5670000000000001,0.171,0.146,0.324,IND,w,7.0
2291,2018-04-01T00:00:00,4,0021701146,1610612746,LA,41-36,30.0,21.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.512,0.7859999999999999,0.36,24.0,36.0,13.0,240:00,0.5670000000000001,0.171,0.146,0.324,0.552,0.244,0.121,0.385,LAC,l,-7.0
2292,2018-04-01T00:00:00,5,0021701147,1610612753,Orlando,22-54,18.0,25.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.344,0.9229999999999999,0.278,19.0,41.0,5.0,240:00,0.396,0.135,0.052000000000000005,0.19,0.547,0.012,0.166,0.14300000000000002,ORL,l,-6.0
2293,2018-04-01T00:00:00,5,0021701147,1610612737,Atlanta,22-55,21.0,35.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.48200000000000004,1.0,0.306,33.0,52.0,14.0,240:00,0.547,0.012,0.166,0.14300000000000002,0.396,0.135,0.052000000000000005,0.19,ATL,w,6.0
2286,2018-04-01T00:00:00,2,0021701144,1610612764,Washington,42-35,27.0,32.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.457,1.0,0.267,27.0,37.0,16.0,240:00,0.506,0.14800000000000002,0.175,0.15,0.634,0.159,0.172,0.162,WAS,l,-19.0
2287,2018-04-01T00:00:00,2,0021701144,1610612741,Chicago,26-51,36.0,32.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.524,0.6920000000000001,0.529,30.0,40.0,17.0,240:00,0.634,0.159,0.172,0.162,0.506,0.14800000000000002,0.175,0.15,CHI,w,19.0
2288,2018-04-01T00:00:00,3,0021701145,1610612745,Houston,62-15,17.0,21.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.33799999999999997,0.828,0.226,12.0,42.0,9.0,240:00,0.38299999999999995,0.377,0.109,0.16699999999999998,0.531,0.259,0.099,0.19,HOU,l,-17.0
2289,2018-04-01T00:00:00,3,0021701145,1610612759,San Antonio,45-32,26.0,20.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.494,0.667,0.353,19.0,48.0,8.0,240:00,0.531,0.259,0.099,0.19,0.38299999999999995,0.377,0.109,0.16699999999999998,SAS,w,17.0
2282,2018-03-31T00:00:00,5,0021701142,1610612744,Golden State,55-21,28.0,29.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.494,0.75,0.34600000000000003,28.0,42.0,10.0,240:00,0.5479999999999999,0.337,0.11,0.14300000000000002,0.46,0.218,0.159,0.23399999999999999,GSW,w,16.0
2283,2018-03-31T00:00:00,5,0021701142,1610612758,Sacramento,24-53,25.0,24.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.414,0.8420000000000001,0.28600000000000003,27.0,47.0,15.0,240:00,0.46,0.218,0.159,0.23399999999999999,0.5479999999999999,0.337,0.11,0.14300000000000002,SAC,l,-16.0
2284,2018-04-01T00:00:00,1,0021701143,1610612755,Philadelphia,46-30,28.0,32.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.511,0.9,0.43799999999999994,36.0,44.0,14.0,240:00,0.585,0.106,0.133,0.184,0.457,0.415,0.154,0.196,PHI,w,17.0
2285,2018-04-01T00:00:00,1,0021701143,1610612766,Charlotte,34-44,29.0,22.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.402,0.794,0.3,17.0,40.0,16.0,240:00,0.457,0.415,0.154,0.196,0.585,0.106,0.133,0.184,CHA,l,-17.0
2278,2018-03-31T00:00:00,3,0021701140,1610612761,Toronto,55-21,33.0,22.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.46299999999999997,0.773,0.22899999999999998,23.0,46.0,15.0,240:00,0.513,0.275,0.157,0.214,0.494,0.307,0.061,0.17800000000000002,TOR,l,-11.0
2279,2018-03-31T00:00:00,3,0021701140,1610612738,Boston,53-23,31.0,22.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.455,0.852,0.41200000000000003,19.0,41.0,5.0,240:00,0.494,0.307,0.061,0.17800000000000002,0.513,0.275,0.157,0.214,BOS,w,11.0
2280,2018-03-31T00:00:00,4,0021701141,1610612751,Brooklyn,25-51,22.0,26.0,32.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.429,0.7859999999999999,0.28600000000000003,28.0,47.0,15.0,265:00,0.484,0.308,0.15,0.146,0.489,0.221,0.16,0.2,BKN,w,1.0
2281,2018-03-31T00:00:00,4,0021701141,1610612748,Miami,41-36,32.0,23.0,21.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.45299999999999996,0.762,0.41200000000000003,19.0,51.0,18.0,265:00,0.489,0.221,0.16,0.2,0.484,0.308,0.15,0.146,MIA,l,-1.0
2038,2018-03-15T00:00:00,2,0021701021,1610612766,Charlotte,30-39,33.0,30.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.529,0.667,0.515,30.0,45.0,10.0,240:00,0.626,0.345,0.096,0.13,0.556,0.289,0.11199999999999999,0.133,CHA,w,12.0
2039,2018-03-15T00:00:00,2,0021701021,1610612737,Atlanta,20-49,23.0,32.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.467,0.654,0.444,30.0,46.0,11.0,240:00,0.556,0.289,0.11199999999999999,0.133,0.626,0.345,0.096,0.13,ATL,l,-12.0
2036,2018-03-15T00:00:00,1,0021701020,1610612761,Toronto,51-17,25.0,24.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.44299999999999995,0.857,0.375,20.0,57.0,20.0,240:00,0.519,0.354,0.223,0.439,0.46799999999999997,0.183,0.08199999999999999,0.22,TOR,w,7.0
2037,2018-03-15T00:00:00,1,0021701020,1610612754,Indiana,40-29,27.0,30.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.43,0.706,0.292,17.0,34.0,8.0,240:00,0.46799999999999997,0.183,0.08199999999999999,0.22,0.519,0.354,0.223,0.439,IND,l,-7.0
2042,2018-03-15T00:00:00,4,0021701023,1610612746,LA,37-30,26.0,25.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.45399999999999996,0.5,0.222,16.0,45.0,9.0,240:00,0.474,0.08199999999999999,0.091,0.244,0.456,0.256,0.11599999999999999,0.32,LAC,l,-5.0
2043,2018-03-15T00:00:00,4,0021701023,1610612745,Houston,54-14,28.0,19.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.389,0.826,0.293,20.0,50.0,11.0,240:00,0.456,0.256,0.11599999999999999,0.32,0.474,0.08199999999999999,0.091,0.244,HOU,w,5.0
2040,2018-03-15T00:00:00,3,0021701022,1610612755,Philadelphia,37-30,32.0,28.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.451,0.618,0.405,29.0,53.0,14.0,240:00,0.5329999999999999,0.374,0.139,0.345,0.546,0.276,0.127,0.19,PHI,w,8.0
2041,2018-03-15T00:00:00,3,0021701022,1610612752,New York,24-45,32.0,36.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.517,0.625,0.25,26.0,44.0,12.0,240:00,0.546,0.276,0.127,0.19,0.5329999999999999,0.374,0.139,0.345,NYK,l,-8.0
2046,2018-03-15T00:00:00,6,0021701025,1610612740,New Orleans,39-29,26.0,32.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.4,0.938,0.375,18.0,53.0,14.0,240:00,0.433,0.17800000000000002,0.158,0.245,0.409,0.192,0.106,0.268,NOP,l,-5.0
2047,2018-03-15T00:00:00,6,0021701025,1610612759,San Antonio,39-30,37.0,23.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.374,0.895,0.26899999999999996,16.0,52.0,10.0,240:00,0.409,0.192,0.106,0.268,0.433,0.17800000000000002,0.158,0.245,SAS,w,5.0
2044,2018-03-15T00:00:00,5,0021701024,1610612741,Chicago,24-44,22.0,30.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.43799999999999994,0.7879999999999999,0.366,23.0,42.0,13.0,240:00,0.531,0.413,0.14800000000000002,0.182,0.511,0.287,0.147,0.244,CHI,w,1.0
2045,2018-03-15T00:00:00,5,0021701024,1610612763,Memphis,18-50,29.0,23.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.43700000000000006,0.84,0.371,27.0,47.0,14.0,240:00,0.511,0.287,0.147,0.244,0.531,0.413,0.14800000000000002,0.182,MEM,l,-1.0
2050,2018-03-15T00:00:00,8,0021701027,1610612756,Phoenix,19-51,23.0,20.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.386,0.708,0.43799999999999994,14.0,51.0,22.0,240:00,0.428,0.289,0.20600000000000002,0.188,0.495,0.33,0.067,0.25,PHX,l,-28.0
2051,2018-03-15T00:00:00,8,0021701027,1610612762,Utah,39-30,20.0,36.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.433,0.625,0.33299999999999996,29.0,53.0,7.0,240:00,0.495,0.33,0.067,0.25,0.428,0.289,0.20600000000000002,0.188,UTA,w,28.0
2048,2018-03-15T00:00:00,7,0021701026,1610612765,Detroit,30-38,29.0,22.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.478,0.647,0.519,30.0,41.0,11.0,240:00,0.5539999999999999,0.185,0.10800000000000001,0.205,0.5760000000000001,0.32899999999999996,0.155,0.23800000000000002,DET,l,-7.0
2049,2018-03-15T00:00:00,7,0021701026,1610612743,Denver,38-31,33.0,32.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.506,0.7859999999999999,0.429,26.0,45.0,15.0,240:00,0.5760000000000001,0.32899999999999996,0.155,0.23800000000000002,0.5539999999999999,0.185,0.10800000000000001,0.205,DEN,w,7.0
2054,2018-03-16T00:00:00,1,0021701029,1610612738,Boston,47-22,25.0,23.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.37799999999999995,0.75,0.34600000000000003,16.0,55.0,18.0,240:00,0.433,0.341,0.195,0.327,0.42,0.126,0.15,0.152,BOS,w,9.0
2055,2018-03-16T00:00:00,1,0021701029,1610612753,Orlando,21-49,16.0,15.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.391,0.909,0.179,14.0,40.0,15.0,240:00,0.42,0.126,0.15,0.152,0.433,0.341,0.195,0.327,ORL,l,-9.0
2052,2018-03-15T00:00:00,9,0021701028,1610612739,Cleveland,39-29,29.0,25.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.513,0.5710000000000001,0.33299999999999996,17.0,34.0,11.0,240:00,0.581,0.263,0.11199999999999999,0.051,0.51,0.198,0.071,0.289,CLE,l,-8.0
2053,2018-03-15T00:00:00,9,0021701028,1610612757,Portland,42-26,29.0,30.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.44799999999999995,0.789,0.34299999999999997,26.0,50.0,7.0,240:00,0.51,0.198,0.071,0.289,0.581,0.263,0.11199999999999999,0.051,POR,w,8.0
1836,2018-02-28T00:00:00,8,0021700920,1610612740,New Orleans,35-26,24.0,27.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.505,0.8,0.34600000000000003,26.0,43.0,12.0,240:00,0.551,0.152,0.114,0.261,0.53,0.141,0.107,0.295,NOP,w,5.0
1837,2018-02-28T00:00:00,8,0021700920,1610612759,San Antonio,36-26,29.0,31.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.485,0.7859999999999999,0.34600000000000003,23.0,47.0,11.0,240:00,0.53,0.141,0.107,0.295,0.551,0.152,0.114,0.261,SAS,l,-5.0
1178,2018-01-07T00:00:00,5,0021700590,1610612737,Atlanta,10-29,27.0,21.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.436,0.826,0.353,22.0,37.0,15.0,240:00,0.5,0.245,0.13699999999999998,0.18899999999999997,0.6509999999999999,0.29100000000000004,0.165,0.182,ATL,l,-19.0
1179,2018-01-07T00:00:00,5,0021700590,1610612747,Los Angeles,12-27,29.0,37.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.5579999999999999,0.8,0.444,32.0,49.0,18.0,240:00,0.6509999999999999,0.29100000000000004,0.165,0.182,0.5,0.245,0.13699999999999998,0.18899999999999997,LAL,w,19.0
1764,2018-02-24T00:00:00,1,0021700884,1610612753,Orlando,18-41,18.0,22.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.447,0.8420000000000001,0.419,27.0,33.0,11.0,240:00,0.524,0.22399999999999998,0.13,0.14300000000000002,0.574,0.33299999999999996,0.14300000000000002,0.25,ORL,l,-11.0
1765,2018-02-24T00:00:00,1,0021700884,1610612755,Philadelphia,32-25,27.0,31.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.519,0.852,0.33299999999999996,31.0,45.0,14.0,240:00,0.574,0.33299999999999996,0.14300000000000002,0.25,0.524,0.22399999999999998,0.13,0.14300000000000002,PHI,w,11.0
1710,2018-02-14T00:00:00,5,0021700857,1610612764,Washington,33-24,26.0,25.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.545,0.789,0.318,31.0,45.0,11.0,240:00,0.585,0.21600000000000003,0.11699999999999999,0.162,0.51,0.18600000000000003,0.096,0.22,WAS,w,5.0
1711,2018-02-14T00:00:00,5,0021700857,1610612752,New York,23-36,39.0,33.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.46399999999999997,0.778,0.474,21.0,42.0,10.0,240:00,0.51,0.18600000000000003,0.096,0.22,0.585,0.21600000000000003,0.11699999999999999,0.162,NYK,l,-5.0
1708,2018-02-14T00:00:00,4,0021700856,1610612754,Indiana,33-25,22.0,32.0,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.433,0.857,0.4,20.0,52.0,8.0,240:00,0.467,0.311,0.084,0.3,0.5,0.325,0.14,0.196,IND,w,5.0
